,country_agg,GID_0,gender,age_bucket,date,rolling_total_responses,weight_sums,smoothed_pct_cli,smoothed_pct_ili,smoothed_pct_fever,smoothed_pct_cough,smoothed_pct_difficulty_breathing,smoothed_pct_fatigue,smoothed_pct_stuffy_runny_nose,smoothed_pct_aches_muscle_pain,smoothed_pct_sore_throat,smoothed_pct_chest_pain,smoothed_pct_nausea,smoothed_pct_anosmia_ageusia,smoothed_pct_eye_pain,smoothed_pct_headache,smoothed_pct_chills,smoothed_pct_cmnty_sick,smoothed_pct_ever_tested,smoothed_pct_tested_recently,smoothed_pct_worked_outside_home,smoothed_pct_grocery_outside_home,smoothed_pct_ate_outside_home,smoothed_pct_spent_time_with_non_hh,smoothed_pct_attended_public_event,smoothed_pct_used_public_transit,smoothed_pct_direct_contact_with_non_hh,smoothed_pct_wear_mask_all_time,smoothed_pct_wear_mask_most_time,smoothed_pct_wear_mask_half_time,smoothed_pct_wear_mask_some_time,smoothed_pct_wear_mask_none_time,smoothed_pct_no_public,smoothed_pct_feel_nervous_all_time,smoothed_pct_feel_nervous_most_time,smoothed_pct_feel_nervous_some_time,smoothed_pct_feel_nervous_little_time,smoothed_pct_feel_nervous_none_time,smoothed_pct_feel_depressed_all_time,smoothed_pct_feel_depressed_most_time,smoothed_pct_feel_depressed_some_time,smoothed_pct_feel_depressed_little_time,smoothed_pct_feel_depressed_none_time,smoothed_pct_worried_ill_covid19_very,smoothed_pct_worried_ill_covid19_somewhat,smoothed_pct_worried_ill_covid19_notTooWorried,smoothed_pct_worried_ill_covid19_notWorried,smoothed_pct_enough_toEat_very_worried,smoothed_pct_enough_toEat_somewhat_worried,smoothed_pct_enough_toEat_notToo_worried,smoothed_pct_enough_toEat_not_worried,smoothed_pct_finances_very_worried,smoothed_pct_finances_somewhat_worried,smoothed_pct_finances_notToo_worried,smoothed_pct_finances_not_worried,smoothed_pct_cli_weighted,smoothed_pct_ili_weighted,smoothed_pct_fever_weighted,smoothed_pct_cough_weighted,smoothed_pct_difficulty_breathing_weighted,smoothed_pct_fatigue_weighted,smoothed_pct_stuffy_runny_nose_weighted,smoothed_pct_aches_muscle_pain_weighted,smoothed_pct_sore_throat_weighted,smoothed_pct_chest_pain_weighted,smoothed_pct_nausea_weighted,smoothed_pct_anosmia_ageusia_weighted,smoothed_pct_eye_pain_weighted,smoothed_pct_headache_weighted,smoothed_pct_chills_weighted,smoothed_pct_cmnty_sick_weighted,smoothed_pct_ever_tested_weighted,smoothed_pct_tested_recently_weighted,smoothed_pct_worked_outside_home_weighted,smoothed_pct_grocery_outside_home_weighted,smoothed_pct_ate_outside_home_weighted,smoothed_pct_spent_time_with_non_hh_weighted,smoothed_pct_attended_public_event_weighted,smoothed_pct_used_public_transit_weighted,smoothed_pct_direct_contact_with_non_hh_weighted,smoothed_pct_wear_mask_all_time_weighted,smoothed_pct_wear_mask_most_time_weighted,smoothed_pct_wear_mask_half_time_weighted,smoothed_pct_wear_mask_some_time_weighted,smoothed_pct_wear_mask_none_time_weighted,smoothed_pct_no_public_weighted,smoothed_pct_feel_nervous_all_time_weighted,smoothed_pct_feel_nervous_most_time_weighted,smoothed_pct_feel_nervous_some_time_weighted,smoothed_pct_feel_nervous_little_time_weighted,smoothed_pct_feel_nervous_none_time_weighted,smoothed_pct_feel_depressed_all_time_weighted,smoothed_pct_feel_depressed_most_time_weighted,smoothed_pct_feel_depressed_some_time_weighted,smoothed_pct_feel_depressed_little_time_weighted,smoothed_pct_feel_depressed_none_time_weighted,smoothed_pct_worried_ill_covid19_very_weighted,smoothed_pct_worried_ill_covid19_somewhat_weighted,smoothed_pct_worried_ill_covid19_notTooWorried_weighted,smoothed_pct_worried_ill_covid19_notWorried_weighted,smoothed_pct_enough_toEat_very_worried_weighted,smoothed_pct_enough_toEat_somewhat_worried_weighted,smoothed_pct_enough_toEat_notToo_worried_weighted,smoothed_pct_enough_toEat_not_worried_weighted,smoothed_pct_finances_very_worried_weighted,smoothed_pct_finances_somewhat_worried_weighted,smoothed_pct_finances_notToo_worried_weighted,smoothed_pct_finances_not_worried_weighted
4098,Thailand,THA,male,18-34,2020-11-04,531.0,195270.22,4.54,3.78,6.43,16.2,6.22,20.56,23.96,21.88,9.26,4.15,3.21,1.89,11.11,15.69,5.09,6.97,21.18,20.77,64.56,71.65,55.66,53.74,44.75,24.46,32.21,45.2,34.09,13.18,4.14,0.75,2.45,2.85,2.84,15.03,28.14,51.14,1.33,4.75,15.22,27.72,50.99,7.16,19.21,41.43,31.45,5.08,10.55,34.84,48.59,23.57,31.37,26.59,18.47,5.16,4.59,7.17,16.35,6.93,22.5,21.76,24.64,11.06,5.68,4.05,2.96,15.3,19.0,6.68,9.49,22.22,5.97,59.08,63.55,49.42,50.88,42.17,23.29,30.73,42.5,31.59,16.31,4.75,0.9,3.76,4.1,3.41,16.62,25.62,48.62,2.55,5.03,14.88,27.61,48.76,6.89,18.14,41.66,32.88,5.36,10.57,35.63,47.79,25.41,30.03,25.49,17.98
4099,Thailand,THA,male,35-54,2020-11-04,905.0,123837.79,0.89,0.89,1.22,9.41,3.21,12.65,11.08,17.73,4.88,1.77,1.0,0.78,4.87,7.44,0.66,5.64,13.3,,70.55,76.34,52.27,53.94,39.47,15.34,31.12,46.3,37.79,11.38,1.55,0.77,2.21,0.89,3.2,13.98,22.49,59.44,0.77,2.43,12.28,22.13,62.39,4.75,17.24,40.44,36.69,2.87,10.5,28.73,57.68,16.81,31.42,24.01,27.77,0.61,0.61,1.02,8.22,2.6,13.16,9.8,16.96,3.95,1.01,1.15,0.9,4.26,5.36,0.55,7.32,13.27,3.66,71.07,74.54,48.58,51.62,38.41,13.92,30.66,45.93,36.51,12.62,1.42,0.73,2.8,0.86,3.42,14.59,20.81,60.03,1.0,2.41,11.78,23.24,61.11,4.42,16.4,42.09,36.09,2.92,12.0,26.92,57.88,18.36,32.37,22.2,26.87
4100,Thailand,THA,male,overall,2020-11-04,1888.0,319108.01,1.86,1.65,2.71,10.56,3.51,12.86,13.98,16.95,5.47,2.29,1.38,0.96,5.89,8.99,1.86,5.67,14.29,22.68,64.16,73.3,52.91,51.63,38.97,17.34,31.74,46.56,36.39,11.12,2.6,0.79,2.38,1.28,2.45,12.73,23.55,60.0,0.8,2.77,11.6,22.51,62.32,5.24,17.06,40.2,36.71,3.23,9.22,28.07,58.95,16.26,28.55,25.74,29.46,1.61,1.47,2.45,9.26,2.98,12.43,11.6,15.85,4.93,2.24,1.51,1.17,6.16,7.98,1.98,6.72,13.11,3.38,60.55,69.76,48.32,48.2,36.68,15.28,31.07,46.13,35.44,11.68,3.15,0.64,2.83,1.41,2.43,12.7,21.54,61.16,1.09,2.77,10.86,22.25,62.34,4.34,16.58,39.86,38.56,2.95,9.58,25.88,61.14,16.22,27.56,25.02,30.77
4101,Thailand,THA,other,overall,2020-11-04,71.0,32415.85,5.63,4.23,7.04,12.68,9.86,30.99,14.08,30.99,8.55,5.63,7.14,2.82,12.68,21.75,7.04,9.86,8.71,,58.67,72.76,59.94,50.88,49.54,17.53,32.39,45.07,30.99,7.04,5.63,0.0,11.27,2.96,7.32,19.86,31.27,38.59,2.82,7.18,20.14,28.31,41.55,5.63,15.49,39.44,36.62,1.41,8.45,30.99,57.75,22.82,21.41,28.59,27.18,8.21,6.84,9.79,14.53,6.67,24.66,16.41,36.37,7.19,3.65,8.95,3.25,10.78,20.91,8.89,10.44,4.9,0.0,50.52,69.51,52.71,46.22,47.11,13.5,34.69,40.29,30.68,3.69,7.74,0.0,17.6,0.32,6.05,22.19,34.68,34.14,0.78,6.71,21.8,27.42,40.67,5.26,11.95,44.17,35.39,0.13,6.33,36.27,54.65,21.96,18.95,30.54,25.93
4102,Thailand,THA,overall,18-34,2020-11-04,1112.0,401975.66,3.8,3.43,5.33,14.43,5.96,21.21,21.4,22.6,10.03,4.24,4.61,2.08,13.18,18.1,4.7,6.39,15.84,25.5,59.98,71.78,53.45,48.33,41.26,22.35,27.71,48.02,33.72,11.33,3.06,0.54,3.06,2.35,3.34,16.75,25.98,51.58,1.45,4.98,14.96,26.25,52.36,8.99,18.88,38.94,32.19,5.49,11.33,33.9,48.65,26.06,33.22,24.15,16.57,3.74,3.44,5.43,14.22,5.53,20.62,18.02,23.55,10.42,4.53,5.16,2.18,14.58,19.36,5.26,7.15,16.25,4.38,54.92,67.47,47.27,45.71,39.93,20.2,25.0,47.37,31.51,12.41,3.43,0.53,4.54,2.32,3.5,16.71,25.34,51.08,1.71,4.53,14.39,26.62,52.05,8.61,17.75,38.79,34.04,5.33,11.09,34.83,48.32,27.33,32.78,22.94,16.32
4103,Thailand,THA,overall,35-54,2020-11-04,1624.0,398338.29,0.87,0.68,1.36,7.99,2.73,10.76,10.99,17.54,4.76,1.42,1.3,0.87,5.2,8.53,0.8,5.61,11.22,,65.31,74.6,50.49,51.3,37.57,15.44,28.17,51.97,34.91,9.11,1.11,0.43,2.46,0.56,2.53,15.17,24.52,57.21,0.55,2.22,13.08,22.76,61.38,4.0,16.56,41.56,36.7,2.4,10.59,28.82,57.82,17.17,32.37,25.58,24.89,0.79,0.4,1.41,6.33,2.02,10.73,10.61,17.8,4.44,0.84,1.26,0.89,5.26,7.17,0.7,6.82,10.28,2.5,63.51,70.9,46.04,48.06,36.53,14.37,26.87,51.86,33.53,9.79,1.2,0.33,3.29,0.49,2.33,16.04,23.67,56.8,0.6,2.04,13.27,24.22,59.51,3.9,15.45,42.48,36.86,2.45,12.04,27.46,57.67,18.42,32.84,24.67,23.65
4104,Thailand,THA,overall,55+,2020-11-04,679.0,214542.74,0.89,0.89,1.47,5.75,1.04,3.99,7.25,8.87,2.37,0.89,0.0,0.15,1.77,4.44,0.89,3.98,8.38,25.08,51.69,69.17,48.72,44.23,32.77,12.78,30.71,52.28,35.2,7.51,2.21,0.74,1.91,0.44,0.45,8.79,21.91,68.4,0.29,0.89,6.23,20.49,72.1,4.12,14.29,37.7,43.15,1.91,4.42,19.73,73.2,6.94,19.65,27.46,45.94,0.46,0.46,0.85,5.03,0.76,3.44,6.34,6.82,1.91,0.73,0.0,0.09,1.55,3.66,0.68,3.39,6.64,1.06,49.27,68.84,46.39,41.98,32.71,11.85,29.26,53.86,35.91,6.04,2.53,0.16,1.39,0.18,0.32,9.85,22.03,66.22,0.09,0.9,6.01,21.49,70.03,3.13,13.23,37.42,44.7,1.43,4.96,19.45,73.07,6.21,20.16,27.49,45.97
4105,Thailand,THA,overall,overall,2020-11-04,4204.0,3162643.8,1.73,1.61,2.61,9.41,3.48,12.62,13.3,16.86,6.09,2.21,2.14,1.1,6.9,10.92,2.23,6.33,12.75,24.88,60.45,72.05,50.15,48.0,37.25,17.33,28.0,46.19,30.47,8.97,1.93,0.48,2.59,1.04,2.35,14.55,24.3,57.77,0.77,2.78,12.16,23.62,60.67,4.85,14.94,34.47,32.4,2.93,8.44,24.9,50.93,17.79,30.08,25.54,26.59,1.49,1.31,2.38,7.76,2.66,10.96,11.26,15.49,5.43,1.94,1.98,0.95,6.29,9.76,2.14,6.49,11.51,2.86,53.47,65.21,42.99,42.34,33.9,14.96,24.77,46.71,29.34,8.77,2.13,0.32,3.01,0.73,1.77,12.89,20.68,52.08,0.62,2.07,9.88,21.48,54.23,4.27,13.59,34.28,34.13,2.53,8.35,23.6,52.53,14.7,25.21,21.86,25.37
4106,Tunisia,TUN,female,35-54,2020-11-04,179.0,132897.27,2.83,3.38,3.94,21.14,8.57,36.98,16.87,25.99,21.36,14.21,8.62,9.1,15.22,36.71,10.26,24.58,18.65,,45.58,66.41,28.41,46.65,7.96,17.19,37.43,58.1,31.28,3.35,1.12,0.0,6.15,3.35,15.87,36.18,21.46,23.14,3.35,13.41,34.08,25.7,23.46,56.42,29.61,8.94,2.79,9.5,24.02,25.14,41.34,29.05,27.93,17.32,25.7,1.07,1.19,1.24,17.33,7.53,31.77,13.51,18.79,17.9,8.22,6.35,6.23,11.91,29.77,11.01,21.88,17.14,3.61,51.36,61.52,20.08,42.09,8.47,18.26,32.13,53.75,33.36,1.85,2.18,0.0,8.86,1.87,8.85,32.44,32.51,24.04,1.43,9.43,39.67,21.1,28.38,50.65,29.67,11.46,4.35,9.98,21.25,29.99,38.78,25.68,26.83,22.0,25.5
4107,Tunisia,TUN,female,overall,2020-11-04,456.0,132897.27,3.55,3.55,5.32,19.74,10.9,37.2,24.46,27.59,22.57,13.13,10.96,10.38,16.18,39.94,10.5,27.85,14.81,,40.24,57.18,30.36,48.35,8.51,25.33,40.35,55.26,30.92,3.95,1.54,0.22,8.11,3.76,14.86,31.05,25.71,24.62,4.83,14.95,28.77,27.05,24.39,54.39,30.26,9.65,4.61,9.65,21.49,24.56,44.08,26.6,28.34,18.25,26.82,1.98,1.99,3.24,15.82,8.71,34.42,18.7,22.49,22.34,8.78,8.42,7.23,11.21,32.19,10.65,21.73,12.77,4.46,41.01,55.08,23.94,42.66,9.18,22.97,34.9,56.01,30.54,2.24,1.33,0.28,9.62,2.82,9.69,27.17,29.38,28.84,2.84,11.75,31.64,22.25,30.52,50.29,32.54,8.35,6.79,11.07,19.23,26.15,43.51,22.92,28.07,18.62,29.38
4108,Tunisia,TUN,male,18-34,2020-11-04,215.0,27912.56,5.69,4.69,9.98,17.28,8.02,36.07,25.61,21.32,16.46,11.35,8.57,7.48,12.38,30.2,7.07,29.3,20.0,,47.6,66.21,58.83,59.4,15.63,27.2,58.6,37.21,33.95,13.95,6.05,4.65,3.72,5.15,9.87,27.85,22.05,35.08,6.05,13.56,25.71,25.23,29.46,36.74,30.7,15.81,13.95,12.09,16.74,20.0,50.23,22.0,23.31,21.04,33.64,5.49,5.32,10.18,18.67,6.11,31.73,28.51,21.6,17.34,11.19,7.69,3.42,13.39,25.13,6.27,27.62,20.7,9.98,42.73,63.92,57.58,58.99,16.65,26.33,61.82,39.82,28.02,16.89,5.98,4.88,4.3,3.01,8.56,30.47,19.54,37.52,4.48,11.57,25.24,26.72,31.89,31.64,28.61,16.46,21.18,12.41,18.88,16.59,51.68,24.57,27.43,14.31,33.58
4109,Tunisia,TUN,male,overall,2020-11-04,767.0,27912.56,3.03,3.03,5.54,15.76,6.35,27.05,21.88,17.85,15.82,10.59,6.48,5.67,9.13,25.75,5.96,26.6,16.26,,50.96,78.11,54.61,52.23,11.5,18.47,49.28,36.9,42.63,11.47,4.95,1.69,2.22,2.1,6.58,23.19,29.25,38.87,2.87,8.75,20.75,27.81,39.82,46.02,30.9,13.56,8.08,11.73,17.08,21.9,48.89,22.61,26.01,21.18,30.2,3.31,3.56,5.77,18.15,6.96,27.21,25.1,17.88,16.16,11.55,7.49,5.3,10.37,26.17,5.62,25.92,14.88,6.94,47.16,74.98,56.07,51.06,13.89,19.84,51.68,33.55,39.75,15.03,5.6,1.87,4.17,1.87,4.53,23.92,30.82,38.06,2.8,7.75,20.73,28.12,40.56,45.22,29.24,13.16,11.22,12.87,17.95,20.72,48.32,26.4,24.44,19.33,29.51
4110,Tunisia,TUN,overall,18-34,2020-11-04,458.0,27912.56,5.1,4.42,8.43,19.05,10.6,39.08,29.74,26.87,20.45,12.79,11.99,10.09,16.4,39.14,9.36,30.13,15.1,,43.23,58.55,44.9,54.72,12.63,30.6,52.18,44.32,33.84,8.95,3.93,2.4,6.33,5.28,13.46,28.27,26.7,26.29,6.33,16.64,26.25,27.13,23.64,44.1,31.22,13.1,9.83,10.92,19.21,22.05,47.16,24.94,25.37,20.14,29.55,4.21,4.11,7.78,18.62,9.37,38.24,28.71,25.67,21.39,12.55,11.57,8.02,14.39,36.1,9.24,26.81,13.52,7.52,39.73,55.11,38.24,52.54,11.84,30.48,53.71,46.26,31.19,8.25,2.98,2.23,9.04,4.99,10.51,29.21,25.44,28.97,5.46,13.15,27.83,26.78,26.73,39.33,33.16,11.26,14.97,11.7,19.6,20.93,47.53,24.93,26.88,15.31,32.83
4111,Tunisia,TUN,overall,35-54,2020-11-04,552.0,132897.27,2.94,3.5,4.97,18.63,7.02,30.16,23.43,20.76,20.39,13.83,8.13,7.92,11.6,30.9,8.3,27.54,16.07,,54.65,76.53,46.89,51.3,10.69,16.91,42.93,42.57,41.49,8.51,3.44,0.54,3.44,2.01,9.53,29.28,27.86,31.32,2.9,9.78,25.36,27.72,34.24,51.81,31.16,11.05,4.71,11.78,19.75,22.46,46.01,26.09,25.72,21.2,26.99,2.31,2.74,3.45,20.0,7.54,30.71,20.48,18.16,19.73,11.74,8.3,7.55,11.23,29.6,9.46,25.01,13.69,4.24,52.93,69.27,39.38,46.13,11.89,18.82,40.62,41.34,39.02,8.39,3.65,0.52,7.08,2.0,6.02,28.13,34.39,28.94,2.32,7.94,30.51,25.53,33.7,50.41,29.69,11.45,5.85,12.67,18.96,24.87,43.5,27.25,23.86,21.71,27.18
4112,Tunisia,TUN,overall,overall,2020-11-04,1726.0,160809.83,3.55,3.25,5.49,16.81,7.98,29.63,21.8,21.12,16.51,11.98,7.4,7.3,11.43,29.3,7.41,27.1,15.7,,45.08,69.43,44.88,48.61,10.62,20.3,43.45,38.59,35.17,7.76,3.3,0.93,3.82,2.75,9.3,25.9,28.31,33.73,3.45,10.84,23.44,26.92,35.34,42.87,25.26,9.97,6.08,9.97,15.93,19.87,39.17,24.81,26.52,19.47,29.2,2.54,2.46,4.34,16.1,6.9,28.61,19.62,19.98,17.42,10.25,7.26,6.43,10.29,27.26,7.85,26.28,14.62,5.65,36.21,59.42,37.26,39.9,10.75,18.3,35.95,38.12,32.5,7.34,3.13,0.79,5.71,2.0,5.92,23.25,24.78,29.1,2.36,8.72,22.36,20.61,31.66,41.21,25.29,8.31,7.55,11.45,16.12,20.01,36.04,21.53,21.29,15.69,24.81
4113,Turkey,TUR,female,18-34,2020-11-04,1223.0,131317.35,1.52,1.43,1.69,15.22,5.97,29.7,27.47,24.4,14.98,7.04,12.88,4.44,12.31,32.85,30.11,19.46,22.93,21.94,30.68,59.26,29.93,38.84,12.8,24.83,36.39,78.33,11.94,1.96,0.57,0.16,7.03,4.24,12.98,25.4,27.07,30.31,6.23,14.1,25.41,28.69,25.57,54.54,31.32,7.28,4.91,11.12,19.87,28.29,40.64,35.24,34.75,17.74,12.26,1.58,1.5,1.79,13.97,5.57,29.08,26.6,24.32,15.67,7.01,12.39,5.08,13.4,32.75,31.24,18.58,24.43,5.1,26.35,53.87,25.54,36.53,11.73,21.3,33.89,77.26,11.1,2.25,0.66,0.09,8.64,4.83,12.31,24.28,26.43,30.51,6.8,14.61,23.12,28.41,26.26,50.03,35.16,8.31,5.18,11.25,20.5,25.92,42.28,35.67,33.75,16.78,13.8
4114,Turkey,TUR,female,overall,2020-11-04,2432.0,131317.35,1.28,1.11,1.54,12.81,4.94,23.84,22.13,22.39,13.05,5.45,9.45,3.27,9.18,28.98,23.05,18.12,21.73,25.92,30.98,62.81,28.75,36.72,12.03,19.85,32.22,79.69,9.99,1.52,0.9,0.12,7.73,3.08,10.79,25.51,26.5,34.13,4.12,12.2,26.13,28.73,28.82,51.23,33.43,7.89,5.55,8.84,17.19,27.1,46.67,28.9,35.24,19.51,16.35,1.23,0.97,1.54,10.96,4.91,21.56,18.89,21.81,12.14,5.19,8.29,3.12,8.79,25.43,21.18,17.34,21.32,5.74,25.88,58.93,24.85,32.98,10.76,17.36,28.62,79.25,9.39,1.27,0.82,0.05,9.17,2.89,9.37,24.9,26.51,35.13,4.0,11.22,26.28,27.89,30.14,47.53,36.3,8.26,6.63,8.59,16.67,24.97,49.65,27.73,33.82,19.34,19.05
4115,Turkey,TUR,male,18-34,2020-11-04,1600.0,191234.6,2.32,2.25,3.23,19.49,7.05,22.58,27.51,22.66,14.67,9.2,7.52,5.6,12.61,26.21,17.13,24.08,28.7,29.44,55.25,73.82,46.3,46.48,22.03,27.92,50.85,67.88,20.25,4.5,2.0,0.88,4.44,3.75,9.28,24.7,26.61,35.67,6.89,12.15,25.11,28.43,27.43,42.38,34.06,12.31,9.94,10.06,15.88,24.12,49.69,34.86,29.42,18.46,17.27,2.2,2.24,2.96,18.5,8.37,23.62,27.61,22.27,14.97,10.17,7.2,6.45,12.85,26.16,17.62,24.77,26.32,8.5,51.73,71.77,43.6,42.56,20.02,26.98,49.99,65.52,20.81,5.82,2.23,0.75,4.83,4.45,10.85,23.42,24.41,35.53,8.41,13.48,24.02,27.81,26.1,41.11,35.42,12.45,9.77,12.96,17.99,23.63,45.28,37.1,28.72,18.22,15.91
4116,Turkey,TUR,male,35-54,2020-11-04,2024.0,63673.88,1.43,1.22,1.68,12.53,4.85,13.76,15.81,16.69,9.41,5.26,4.24,3.36,6.54,18.64,11.84,20.95,26.73,,65.41,77.2,44.38,42.17,21.97,21.98,41.32,75.2,15.07,3.31,1.88,0.69,3.85,2.1,5.65,18.68,29.02,44.56,2.23,7.37,22.55,31.11,36.75,40.32,36.46,11.46,10.52,6.52,12.9,22.48,57.91,23.39,32.49,19.19,24.93,1.71,1.53,2.01,12.97,4.81,14.01,16.78,16.47,9.8,4.71,3.86,4.53,6.55,18.03,11.89,19.87,27.05,9.23,64.5,72.61,40.57,39.09,21.81,22.63,39.56,71.86,16.06,3.89,2.53,0.59,5.08,2.19,5.44,18.36,27.83,45.17,2.59,7.27,22.48,31.56,35.98,39.65,34.64,13.32,11.48,8.67,12.01,20.57,58.68,25.28,30.97,18.17,25.49
4117,Turkey,TUR,male,55+,2020-11-04,907.0,27399.18,0.91,0.91,1.03,8.51,4.76,7.64,12.63,12.11,3.18,3.18,1.72,1.14,2.85,9.17,5.15,12.93,14.81,,33.77,78.21,34.03,28.78,11.58,14.05,29.4,80.93,11.03,1.87,1.1,0.44,4.63,0.9,2.34,14.28,29.4,53.08,0.77,3.87,18.14,33.42,43.8,31.97,43.33,12.57,11.03,2.21,9.48,22.16,65.93,10.36,29.44,21.72,38.48,0.96,0.96,1.08,8.81,3.91,7.7,12.3,12.67,2.61,2.64,1.79,1.57,2.67,9.43,5.34,14.08,13.61,3.66,32.15,76.44,34.0,25.86,9.5,13.48,28.97,78.31,12.26,2.87,0.95,0.41,5.19,0.56,1.65,14.27,30.61,52.16,0.45,3.82,17.33,35.63,42.59,30.95,45.81,11.6,10.86,2.19,8.76,22.7,66.11,8.92,28.92,22.6,39.56
4118,Turkey,TUR,male,overall,2020-11-04,4531.0,282307.67,1.64,1.53,2.1,14.2,5.62,15.67,19.33,17.9,10.05,6.24,4.91,3.71,7.96,19.44,12.4,20.45,25.04,31.16,55.56,76.19,42.98,41.02,19.91,22.5,42.3,73.76,16.09,3.44,1.77,0.71,4.22,2.44,6.26,19.92,28.25,43.13,3.58,8.36,22.57,30.62,34.87,39.37,36.99,11.98,10.42,6.91,13.26,23.0,56.61,24.83,30.79,19.44,24.94,1.71,1.65,2.13,14.02,5.9,16.09,19.65,17.64,9.99,6.19,4.58,4.59,7.91,18.92,12.43,20.28,23.76,7.69,52.26,73.24,40.19,37.22,18.27,22.1,40.78,70.99,16.98,4.33,2.06,0.6,5.03,2.62,6.54,19.27,27.2,43.31,4.17,8.73,21.84,31.21,33.9,38.12,37.53,12.66,10.68,8.72,13.39,22.16,55.58,25.71,29.75,19.14,25.33
4119,Turkey,TUR,overall,18-34,2020-11-04,2950.0,331286.1,1.99,1.89,2.58,17.68,6.55,25.81,27.51,23.48,14.89,8.36,10.02,5.05,12.65,29.33,22.84,22.18,25.92,26.45,44.84,67.29,39.26,43.11,18.37,26.57,44.39,72.24,16.47,3.42,1.53,0.54,5.73,3.97,11.0,24.97,26.65,33.41,6.59,13.15,25.15,28.21,26.89,47.36,32.64,10.44,7.83,10.68,17.66,25.9,45.56,35.26,31.59,17.92,15.23,1.85,1.82,2.34,16.25,6.76,27.05,27.46,23.17,15.23,8.47,10.39,5.88,13.32,30.05,25.1,21.72,24.87,6.47,38.32,61.76,34.08,39.27,16.0,23.98,41.06,71.76,15.21,4.04,1.59,0.38,6.95,4.59,12.01,23.85,25.05,32.97,7.55,14.26,23.75,27.54,26.36,45.3,35.43,10.34,7.52,12.14,19.57,24.93,43.25,36.59,31.4,17.34,14.63
4120,Turkey,TUR,overall,35-54,2020-11-04,3056.0,63673.88,1.32,1.09,1.6,12.01,4.45,15.52,16.55,18.4,10.5,4.89,4.88,3.05,6.45,21.78,13.42,20.08,25.58,,55.76,73.68,38.95,39.64,18.65,20.04,37.57,77.06,12.79,2.55,1.73,0.52,5.33,2.08,6.78,21.3,28.07,41.77,2.26,8.65,24.09,30.35,34.64,43.59,35.5,10.47,9.03,6.84,13.84,23.4,55.66,23.69,34.11,19.37,22.84,1.5,1.13,1.88,11.74,4.12,16.49,16.07,19.48,11.54,4.58,5.28,3.3,6.44,21.8,13.87,19.4,24.52,7.98,47.67,66.91,32.2,34.33,16.2,19.47,33.14,76.16,11.86,2.22,1.86,0.31,7.59,1.99,7.18,22.49,27.63,39.84,2.76,9.31,24.87,30.31,32.54,44.85,34.08,10.71,9.24,8.44,13.97,21.84,55.6,25.46,33.92,18.16,22.38
4121,Turkey,TUR,overall,55+,2020-11-04,1181.0,27399.18,0.7,0.7,0.88,7.87,4.71,7.88,11.8,12.3,3.24,2.88,2.11,1.06,2.98,9.65,5.82,12.48,14.04,,29.99,75.89,32.65,29.53,10.79,13.39,27.57,81.54,9.99,1.61,0.93,0.34,5.5,0.86,2.92,15.85,28.77,51.6,0.68,4.24,20.12,32.09,42.87,33.28,43.35,11.69,10.08,2.71,9.65,23.54,63.84,11.52,29.83,23.3,35.34,0.5,0.5,0.63,6.68,4.88,8.62,10.71,13.53,2.6,2.38,2.26,1.24,3.2,8.94,7.43,12.68,13.3,3.75,22.58,70.8,29.51,28.03,8.7,11.98,25.01,80.13,10.41,1.72,0.57,0.21,6.84,0.69,2.65,18.65,27.96,48.84,0.31,3.92,23.98,30.85,40.85,33.97,45.37,9.85,9.31,2.89,10.2,25.44,61.3,11.79,29.02,25.41,33.69
4122,Turkey,TUR,overall,overall,2020-11-04,8772.0,429449.62,1.74,1.6,2.19,13.79,5.58,18.76,20.3,19.69,11.24,6.16,6.78,3.88,8.74,23.05,16.08,19.94,24.42,29.92,47.57,70.93,37.95,38.83,17.51,21.7,37.86,68.49,12.15,2.44,1.38,0.47,5.04,2.7,7.78,22.03,27.36,40.13,3.82,9.82,23.89,29.48,32.98,37.79,30.68,9.07,7.74,6.81,12.87,20.98,45.78,26.58,32.55,19.08,21.79,1.79,1.57,2.19,12.23,5.57,18.91,19.31,19.47,11.2,5.87,6.84,4.02,8.68,22.35,16.39,18.7,22.38,6.63,36.25,60.24,29.55,32.05,13.42,18.37,30.93,67.66,11.11,2.41,1.34,0.33,6.45,2.54,7.09,19.49,23.11,34.26,3.72,9.03,21.37,25.16,28.01,36.96,31.55,8.82,7.58,7.61,13.39,20.16,44.72,23.38,27.65,16.28,18.61
4123,Ukraine,UKR,female,18-34,2020-11-04,2463.0,23536.17,6.31,5.32,9.44,20.34,8.64,48.53,30.37,21.41,16.6,8.51,10.94,9.71,17.25,39.94,9.12,37.76,24.77,32.43,35.22,74.3,26.41,56.2,14.62,36.09,60.86,62.2,24.0,5.81,3.17,0.93,3.86,2.14,6.66,22.45,24.54,44.21,1.87,10.4,22.05,29.93,35.74,31.87,50.91,10.88,4.63,12.38,26.15,29.23,32.12,37.87,37.1,17.51,7.52,5.92,5.08,9.75,20.34,8.38,48.64,30.88,21.96,16.55,8.85,10.18,9.84,16.3,39.72,9.22,38.64,24.42,7.2,34.04,72.45,23.73,54.62,13.98,33.58,59.31,62.43,23.63,5.83,2.83,1.14,4.06,2.67,7.21,21.37,24.6,42.93,1.98,11.76,21.73,29.67,34.81,32.3,49.96,10.58,5.45,13.15,26.67,29.82,30.23,39.57,35.42,17.81,7.06
